InputID,TargetID,Distance
麻坡大悲林,城隍殿 Sin Ong Tien,139393.609254257
麻坡大悲林,濟公廟/大爺二爺府,139105.093412657
麻坡大悲林,廣福廟Kempas Banjaran,139545.614933227
麻坡大悲林,濟公廟,135251.563791848
麻坡大悲林,三神廟，天後聖母,146025.82496949
麻坡大悲林,Sam Siang Keng 三善宮,146284.513476771
麻坡大悲林,柔佛古廟,148830.777456513
麻坡大悲林,淡杯天後宮,140531.008075414
麻坡大悲林,新山聖蓮宮,148568.807107815
麻坡大悲林,天后宮,148303.91040182
麻坡大悲林,善和堂,148048.798570089
麻坡大悲林,壹仟間大伯公廟,140196.356491173
麻坡大悲林,南海宮 – 40年歷史,137246.051880217
麻坡大悲林,天馬道場,50516.6381381926
麻坡大悲林,普陀淨寺,47702.9900818445
麻坡大悲林,龍安廟,32295.8283818867
麻坡大悲林,林氏宗祠天後宮,46760.7848799617
麻坡大悲林,媽祖廟/忠義廟/ 福興宮/城隍廟,40129.0681618316
麻坡大悲林,建南寺 (太子爺公廟),46647.8690421014
麻坡大悲林,覺慧禪院,46254.8020173705
麻坡大悲林,修緣廟 Penganut Buddha Xiu Yuan,49600.0708840313
麻坡大悲林,興義殿(五付大人)- 白馬顯神威,27624.0848233647
麻坡大悲林,青雲寺南海觀音廟,51034.8395761436
麻坡大悲林,南山駕雲殿,50228.0166312773
麻坡大悲林,觀音亭,46745.1821857686
麻坡大悲林,慈航堂,22452.4028594529
麻坡大悲林,麻坡紅橋復興宮,26001.604221669
麻坡大悲林,玄天廟,132156.981601181
麻坡大悲林,邊佳蘭 / 泰山宮,190650.249006808
麻坡大悲林,觀音寺,198030.861881668
麻坡大悲林,鳳山宮,199867.488186064
麻坡大悲林,沈氏族廟,200507.049574174
麻坡大悲林,夫人媽廟,200434.183217163
麻坡大悲林,寶安宮 – 四位王府廟,200410.16000559
麻坡大悲林,法主宮,200434.183217163
麻坡大悲林,五灣新鳳鳳山廟,201737.179057648
麻坡大悲林,8間廟,202927.38597407
麻坡大悲林,譚公廟TamKungTemple,130097.247849566
麻坡大悲林,洪仙大帝廟,134016.728268075
麻坡大悲林,柔佛士乃濟公壇,129261.684149671
麻坡大悲林,士乃 觀音廟 Senai Guan Yin Ting,129261.684149671
麻坡大悲林,三清玉皇大帝,127727.700925624
麻坡大悲林,士乃大伯公,129213.943471548
麻坡大悲林,八寶廟 大伯公,149738.190550632
麻坡大悲林,蓮花宮 – 大，二，三爺伯,150029.965838588
麻坡大悲林,新山儒家慈規堂,148554.876522004
麻坡大悲林,福德正神,147207.378328648
麻坡大悲林,三鳳宮,147382.383986941
麻坡大悲林,萬佛如,147207.378328648
麻坡大悲林,列光鎮北斗宮,148582.664344501
麻坡大悲林,天賜萬天官泰國廟,145713.878353198
麻坡大悲林,山頂五鳳廟,145679.979851032
麻坡大悲林,法輪精社,146170.994379949
麻坡大悲林,星君廟,147325.688017818
麻坡大悲林,地南阿彌陀佛蓮社,148363.79649146
麻坡大悲林,地南奧林菩提佛教會,147510.720392608
麻坡大悲林,萬孚天後宮,153119.004092555
麻坡大悲林,萬孚協天宮,153261.533309129
麻坡大悲林,法雨禪寺FA YI TEMPLE,149237.752711767
麻坡大悲林,柔佛雙溪地南古廟,149713.438963313
麻坡大悲林,淨業精舍 pure Karma Temple,150435.769549675
麻坡大悲林,萬仙廟,122245.77951619
麻坡大悲林,法主庙 昆崙洞,127471.05310679
麻坡大悲林,沙令古來区法灵壇洪仙大帝,127427.049536601
麻坡大悲林,五显宫 华光大帝,127866.042389185
麻坡大悲林,花菓宮 • 大聖佛祖,126958.055241301
麻坡大悲林,玉皇協天大帝,123557.069658455
麻坡大悲林,真佛宗 敬佛堂,122981.292841848
麻坡大悲林,雲山宮 / 南海慈航宫,124908.422340072
麻坡大悲林,柔佛州道教協會,114880.445496325
麻坡大悲林,新山噶瑪噶舉佛教會,148451.710853667
麻坡大悲林,中元天帝宮ChineseTemple,148374.515499063
麻坡大悲林,三合宮ChineseTemple,148685.617247665
麻坡大悲林,天公壇 Taoist Temple,148743.915570611
麻坡大悲林,福林园济圣宫,144679.94111025
麻坡大悲林,阿依淡大伯公Tokong Air Hitam,110019.989426875
麻坡大悲林,善才爷Nam Thien Temple,10560.7561306213
麻坡大悲林,仙公山,18661.1642277059
麻坡大悲林,巴口真人宫,10556.3337258119
麻坡大悲林,白凤仙师宫,10097.2358768764
麻坡大悲林,天安堂•准提菩萨,10189.9555811128
麻坡大悲林,廻龍舘,10071.5378841854
麻坡大悲林,白马老师公庙,10443.2953091549
麻坡大悲林,吧口晋程廟,10534.2880483819
麻坡大悲林,飞来洞,9416.21576399196
麻坡大悲林,麻坡慧海净宗学会,4372.76420327095
麻坡大悲林,麻坡天亭堂白衣娘娘,3570.92631798416
麻坡大悲林,麻坡玉封玉龙宫,2843.03515025346
麻坡大悲林,麻坡新奇珍宴会所,2110.72951127046
麻坡大悲林,麻坡佛教净业寺,4217.12222844295
麻坡大悲林,修德善堂,4412.17655449165
麻坡大悲林,中水宫 Zhong Shui Gong,4437.41734456647
麻坡大悲林,金龍寺 Kim Leng Tze,731.326833701539
麻坡大悲林,慈云精舍-一(真法界公行),10099.1589009936
麻坡大悲林,麻坡天亭堂白衣娘娘,3570.92631798416
麻坡大悲林,麻坡玉封玉龙宫,2843.03515025346
麻坡大悲林,吧口福音堂 - 吧口福音堂,9374.23346310666
麻坡大悲林,玉檺林宮,17519.0676565403
麻坡大悲林,聖姑廟,17423.3440793295
麻坡大悲林,天雲寺 / 永春烏鬚觀音,21467.654614933
麻坡大悲林,侯爺符 / 天波楊門,21467.654614933
麻坡大悲林,比亞南佛寺,19986.1361098601
麻坡大悲林,東甲龍福堂(LongFu Temple),21644.6764443518
麻坡大悲林,福泉宫善财爷张公圣君庙,22317.0229625284
麻坡大悲林,大老爷(聖靈宫),21942.5206556428
麻坡大悲林,茧云宫,21701.4488751798
麻坡大悲林,武吉港脚天后宫,10543.698290728
麻坡大悲林,實廊南海觀音廟,9998.61118090342
麻坡大悲林,古灵殿,699.84686317699
麻坡大悲林,麻坡南海飞来观音菩萨,3088.51162147811
麻坡大悲林,麻坡粤东古庙,5316.39601494478
麻坡大悲林,麻坡天春堂,3288.6592283559
麻坡大悲林,Ching San Miao Temple 青山庙,1344.59098578685
麻坡大悲林,黄老仙师慈天宫,5316.39601494478
麻坡大悲林,麻坡大悲林,0
麻坡大悲林,新加望城隍庙,2314.90014673765
麻坡大悲林,欽巡池府王爺-大人公崎頭館,22098.4225540947
麻坡大悲林,天惠觀音堂,4595.02927310086
麻坡大悲林,保零殿,23424.8169191823
麻坡大悲林,巴莪南天庙,23424.8169191823
麻坡大悲林,麻坡巴莪老港圣明庙,22711.8339050073
麻坡大悲林,圣君殿,23435.561555895
麻坡大悲林,巴莪南天庙,23424.8169191823
麻坡大悲林,飛來洞,7590.18037186681
麻坡大悲林,头条福寿宫老庙,7556.20638206429
麻坡大悲林,顺平官,7855.32055015377
麻坡大悲林,玄順殿,7586.64600586075
麻坡大悲林,禅清殿,2667.72648768766
麻坡大悲林,慧觉殿,3043.58175446567
麻坡大悲林,龍山嚴,8733.27702991128
麻坡大悲林,翠美古庙,15472.1591119272
麻坡大悲林,清水祖師,15472.1591119272
麻坡大悲林,"一真法界 Yap Chan Fatt Kai Temple,",134408.496005557
麻坡大悲林,鬼谷仙師,143607.543757782
麻坡大悲林,樂符宮,149237.819561809
麻坡大悲林,洪仙宮,135899.353460756
麻坡大悲林,水尾聖娘,136059.809996941
麻坡大悲林,福德廟,134333.029105711
麻坡大悲林,天樂宮神廟,134725.426274027
麻坡大悲林,大學城關帝廟 Guan Ti Temple Taman U,131901.176800056
麻坡大悲林,二郎神廟,131992.690430195
麻坡大悲林,鰲峰宮， 保生大帝,136464.329424262
麻坡大悲林,拿督公廟,136059.809996941
麻坡大悲林,洪仙大帝,136508.749101841
麻坡大悲林,三山國王廟,127091.262978773
麻坡大悲林,皇后花园法主公宫,135890.616884464
麻坡大悲林,士古来玉旨敕封三教中佛殿,136030.749311965
麻坡大悲林,圆观堂,135032.273560625
麻坡大悲林,武天宫 Wu Tian Gong,135214.480553678
麻坡大悲林,慈濟 Buddhist Tzu Chi Foundation Malaysia (Johor Bahru),134232.471525558
麻坡大悲林,Buddhist Tzu Chi Foundation Malaysia (Johor Bahru) 慈濟,134232.471525558
麻坡大悲林,武天宫,135214.480553678
麻坡大悲林,弥陀之家东林寺,137554.221835644
麻坡大悲林,圆观堂,135032.273560625
麻坡大悲林,金刚寺,135431.766014778
麻坡大悲林,仙靈廟,41981.0108795852
麻坡大悲林,皇后花园法主公宫,135890.616884464
麻坡大悲林,慈濟,134232.471525558
麻坡大悲林,武天宫 Wu Tian Gong,135214.480553678
麻坡大悲林,圆观堂,135032.273560625
麻坡大悲林,士古来玉旨敕封三教中佛殿,136030.749311965
麻坡大悲林,金刚寺,135431.766014778
麻坡大悲林,西陽伯公宮,121841.248288508
麻坡大悲林,吳爺宮,122229.851385899
麻坡大悲林,聖德廟,121446.817461122
麻坡大悲林,而南伯公廟,121385.054848063
麻坡大悲林,中國佈道會北干那那聖道堂,121867.399305659
麻坡大悲林,修本堂 ulu Choh,121938.175425367
麻坡大悲林,忠義堂,121938.175425367
麻坡大悲林,慈庵廟大伯公,125232.054610871
麻坡大悲林,保聖宮,123892.274590672
麻坡大悲林,光明寺,123779.840741027
麻坡大悲林,大善寺 （ 店屋庙）,149055.236013356
麻坡大悲林,Thekchen Choling Kota Tinggi大乘禅寺哥打丁宜禅修中心,147433.305143089
麻坡大悲林,天聖宮 – kota tinggi,148031.084654416
麻坡大悲林,哥打丁宜善導精舍,151096.869873585
麻坡大悲林,哥打丁宜龍望關帝廟,151136.203564004
麻坡大悲林,Fattus 金山谷法渡寺,150985.500134586
麻坡大悲林,天鳳廟 / 哪吒蓮花三太子,153034.655590158
麻坡大悲林,明山宮 / 觀音 / 關公,153140.763780551
麻坡大悲林,哥打丁宜德教会紫登阁,152453.889560363
麻坡大悲林,峝主庙 • 侯王爷,171821.847763864
麻坡大悲林,南亚港龙潭古庙,171821.847763864
麻坡大悲林,东勇庙,173206.06930288
麻坡大悲林,三寶壇 San Bao Temple,94563.4335181158
麻坡大悲林,,94427.8325666719
麻坡大悲林,令金睡佛寺 （ 住家）,93991.6377085899
麻坡大悲林,令金新村老觀音廟,93909.9917264193
麻坡大悲林,新邦令金濟公壇,86265.1035160207
麻坡大悲林,新邦令金德教會紫濡閣,87834.9031543582
麻坡大悲林,雲龍宮,85928.6534850767
麻坡大悲林,天福寺,88706.3219831336
麻坡大悲林,慈善堂,88706.3219831336
麻坡大悲林,SJK(C) Machap,79576.6144217027
麻坡大悲林,嗎什濟寶堂,86653.1638860874
麻坡大悲林,崑崙洞法主公,87043.3855528658
麻坡大悲林,Melaka Buddhist Lodge (Chee Sze Lin) 佛教居士林,42088.1482624512
麻坡大悲林,青龙宫 Selandar Cheng Leong Keng,40814.2942571221
麻坡大悲林,马六甲三宝山,37706.402128996
麻坡大悲林,宁宜苏拜城堡（Kota Bukit Supai Kuala Linggi / Fort Supai),75539.1869873625
麻坡大悲林,Kwan Yin Tang Temple 观音堂,38939.7233441252
麻坡大悲林,Xiang Lin Si Temple,38784.9662707083
麻坡大悲林,Chee Teong Beow Temple 慈忠庙 / 黄老仙师,39904.9702635257
繭云宫,大圣堂,129754.972488074
繭云宫,南天宫九皇爷,129428.084642007
繭云宫,金英庙,136664.702354812
繭云宫,阮梁圣佛宫,140851.233862296
繭云宫,桃园圣宫,137151.616008452
繭云宫,威灵宫,153152.621592033
繭云宫,玄天上帝宫,140922.428747188
繭云宫,斗母宫,138788.572313621
繭云宫,开封府龙图宫,134028.738754341
繭云宫,阮梁圣公佛,138988.558128965
繭云宫,山云宫,134923.036369474
繭云宫,五雷仙师坛,133892.766726371
繭云宫,玉皇庙,134117.018087541
繭云宫,白鹤仙法师公古庙,166545.567884201
繭云宫,白虎宫,151403.341133735
繭云宫,班达马兰东南宫,149392.634760043
繭云宫,班达马兰二区天和宫,150122.293789697
繭云宫,班达马兰观西宫,149613.417444907
繭云宫,班达马兰后尾芭清林寺,148619.468857954
繭云宫,班达马兰梨山圣母宫,150226.424684098
繭云宫,班达马兰灵宝宫,148318.551477661
繭云宫,班达马兰善童坛,149346.09825414
繭云宫,班达马兰万津路妈祖庙,140390.422102027
繭云宫,班达马兰咸水芭宝圣宫,115124.056233881
繭云宫,班达马兰咸水芭莲安宫,150125.243321352
繭云宫,班达马兰一区关顺宫,150006.067614815
繭云宫,班达马兰一区尾张公坛,149561.078828364
繭云宫,班达马兰玉皇庙,149851.487916515
繭云宫,班达马兰再也二路尾关庆宫,148458.902449421
繭云宫,船头拿督公新宫,149983.827385495
繭云宫,达摩祖师庙,166536.132477989
繭云宫,福进宫,149321.855129883
繭云宫,福龙宫,167169.666883233
繭云宫,港口班达马兰师公坛,150023.956733315
繭云宫,关庆宫,149387.412357497
繭云宫,观合宫,149721.8216905
繭云宫,观灵宫,148318.551477661
繭云宫,观南宫,149392.634760043
繭云宫,观天宫,149753.239200523
繭云宫,广福宫,148619.468857954
繭云宫,济仙洞关帝宫,135693.47754574
繭云宫,莲花清人寺,149171.083172329
繭云宫,联福庙、联福宫,148619.468857954
繭云宫,拿督娘娘宫,167169.666883233
繭云宫,南海观音亭,166545.567884201
繭云宫,南天宫,167169.666883233
繭云宫,泗灵宫,149810.983538671
繭云宫,孙福宫,149660.262604489
繭云宫,太上老君仙法师公古庙,167169.666883233
繭云宫,天恩道堂（真空教）,148249.559824252
繭云宫,靔宝宫,148458.902449421
繭云宫,靔寿宫,148458.902449421
繭云宫,协天宫,158873.634079571
繭云宫,阴应宫,167169.666883233
繭云宫,昭应祠,152291.013505931
繭云宫,昭应庙天后宫,158873.634079571
繭云宫,吧生莲花清人寺佛祖慈善院,150193.49049111
繭云宫,法灵宫,151310.509908335
繭云宫,法门寺,145885.895798992
繭云宫,福成宫,150743.99590109
繭云宫,福德正神宫,151531.12371944
繭云宫,观宝宫,149225.229193717
繭云宫,观世庙,149279.04999812
繭云宫,合莲坛,148995.373945856
繭云宫,吉胆过港区協天宫,167169.666883233
繭云宫,莲花宫,144262.673341079
繭云宫,莲忠宫,146245.067674043
繭云宫,南天门孫福宮,149660.262604489
繭云宫,普光兰若,150835.867552325
繭云宫,师公坛,150023.956733315
繭云宫,天赐宫,150934.058110123
繭云宫,靝寿宫,149387.412357497
繭云宫,珠兴祠,150725.834173569
繭云宫,紫云福德祠,149780.720647866
繭云宫,八宝宫,155584.446260742
繭云宫,巴生港口清凉亭,150782.302074609
繭云宫,巴生港口天福宫,151200.167293743
繭云宫,巴生港口天缘道堂（真空教）,148816.30691354
繭云宫,巴生加埔路二支協天宫,152724.676283646
繭云宫,巴生加埔路九支天灵宫,159734.888236584
繭云宫,巴生加埔十一支兴化府,162317.693109188
繭云宫,巴生峇都勿拉南阳宫,152031.628112827
繭云宫,白音宫,147497.747219041
繭云宫,船头哪督,150052.755247788
繭云宫,二支南山洞威灵宫,151770.772057423
繭云宫,凤山寺,148929.963057067
繭云宫,佛喃码万灵宫、万灵宫,149905.322005851
繭云宫,福德坛,148658.30305192
繭云宫,高阳苑中南庙,144756.304021261
繭云宫,汉寿亭侯关帝庙,147406.689858691
繭云宫,河边路石山哪督爷公,150520.798539705
繭云宫,河边路靔灵宫,150904.259124693
繭云宫,河边路同心宫,150904.259124693
繭云宫,河天宫,152884.697424288
繭云宫,加埔路八支聚宝堂,160209.343236855
繭云宫,加埔路二支半大伯公坛,151501.160879151
繭云宫,加埔路十二支三福宫,161173.696471609
繭云宫,加埔路十四支天顺宫,161169.862043253
繭云宫,加埔路十支茅山法祖,163409.943309081
繭云宫,加埔路一支川童宫,152415.803824514
繭云宫,崑崙坛,153371.503080378
繭云宫,莲亭寺,154586.410195975
繭云宫,良木宫,146970.131129513
繭云宫,龙和宫,149381.05320798
繭云宫,龙礼寺,148658.30305192
繭云宫,马基督哪卓公,150052.755247788
繭云宫,木吒宫李府二太子,150273.431462802
繭云宫,南山宫,149408.451932507
繭云宫,七星佛光真君坛、七星佛光坛,144447.012045492
繭云宫,七玉殿,148894.472228143
繭云宫,圣淘沙北主宫,145132.320840302
繭云宫,圣淘沙东岳坛,145362.102600292
繭云宫,圣淘沙福德宫,143340.689362499
繭云宫,圣淘沙美华花园寿龟庙,145337.982115101
繭云宫,圣淘沙哪督宫,145391.421692122
繭云宫,圣淘沙石壶宫,142968.67298031
繭云宫,圣淘沙石头宫,145206.974404684
繭云宫,十五支天后宫,169456.665914474
繭云宫,双溪槟榔二支半马山灵宫,152415.803824514
繭云宫,太明宫,150052.755247788
繭云宫,天圣宫,155336.659266021
繭云宫,天云宫,149291.956518203
繭云宫,五条路观音亭,149210.590477548
繭云宫,五条路开封府,149222.00774926
繭云宫,伍德宫,147723.474430386
繭云宫,许大宫,148894.472228143
繭云宫,沿海宫,148658.30305192
繭云宫,椰脚联合庙,149478.524943012
繭云宫,椰脚紫云亭,149761.590227195
繭云宫,永安镇二副天福宫,149023.944867838
繭云宫,永安镇通圣洞,149091.459331736
繭云宫,园拿督保灵宫,155643.977950391
繭云宫,月天宫,149563.973255299
繭云宫,云天宫、加埔云天宫,161854.826312351
繭云宫,直落昂八仙庙,149781.240060742
繭云宫,直落昂城隍庙,149781.240060742
繭云宫,直落昂慈德堂,149781.240060742
繭云宫,直落昂地灵宫,149267.94112812
繭云宫,直落昂福灵宫,149635.202152262
繭云宫,直落昂全顺宫,149277.446084436
繭云宫,直落昂西天宫,148815.13465425
繭云宫,直落玻璃凤山寺公会,150212.157212711
繭云宫,直落玻璃河边路天福宫,151200.167293743
繭云宫,直落玻璃顺灵宫,150592.708522085
繭云宫,中路六哩威灵宫,155370.616263502
繭云宫,中路一支巴生园南天宫万寿坛,150315.229294908
繭云宫,中路一支巴生园岩法坛,150273.431462802
繭云宫,中路一支吧生园华光宝殿,150357.010131309
繭云宫,中路张圣宫,149923.142616702
繭云宫,中路中川宫,149408.661755636
繭云宫,竹林观音庙,148321.512311304
繭云宫,紫林坛,154698.965557344
繭云宫,宗孔堂,149352.680383572
繭云宫,士拉央峇鲁忠义庙,145388.793682031
繭云宫,士拉央自在宫,146176.167159662
繭云宫,东禅寺,134225.862960173
繭云宫,联军庙,131472.472794032
繭云宫,罗汉宫,130938.13689806
繭云宫,南海观音寺,137926.63679921
繭云宫,仁加隆万寿宫,134225.862960173
繭云宫,太保凤山寺,131185.713699397
繭云宫,天福宫,198478.562725163
繭云宫,雪兰莪仁嘉隆显威灵,137926.63679921
繭云宫,忠义庙,130777.370751159
繭云宫,福圣宫,130271.842560413
繭云宫,清兰宫,133581.967562797
繭云宫,清龙宫,118169.203931407
繭云宫,顺平宫,117613.352377993
繭云宫,顺天宫,124471.275898591
繭云宫,雪兰莪丹绒士拔石云宫,120741.44355732
繭云宫,玉封忠义宫,117703.056995405
繭云宫,丹绒加弄協天宫,197723.738502906
繭云宫,六支副天福宫,198478.562725163
繭云宫,六支玉皇太子殿,198615.033538313
繭云宫,平安宫,197375.500023184
繭云宫,大港白鹤仙法师宫,232834.159360344
繭云宫,大港福顺宫,232854.15287343
繭云宫,大港善财童子庙,233004.931166654
繭云宫,大港天德堂,232161.644977299
繭云宫,大港仙法师公古庙,232792.845941397
繭云宫,大港永安宫,232309.012884847
繭云宫,利安庙,117674.171382749
繭云宫,无拉港玉皇庙,121673.085916019
繭云宫,丰天宫,116455.213419164
繭云宫,凤山寺,114631.519459087
繭云宫,观音亭,114620.99786636
繭云宫,魁镇庙,114979.800193535
繭云宫,三清宫,123357.388449411
繭云宫,师爷宫,116049.399500782
繭云宫,仙四师爷庙,121987.929684447
繭云宫,地藏庵,423974.436337511
繭云宫,广德宫,419823.7535863
繭云宫,靈應社,424617.765903075
繭云宫,天福宫,425308.079715408
繭云宫,鳳山寺,424753.450868627
繭云宫,慈濟宫,425327.357373493
繭云宫,海珠嶼大伯公廟,431652.130645375
繭云宫,胡靖古廟,425926.596011296
繭云宫,清觀寺,427787.49755119
繭云宫,邱氏宗祠龍山堂,425360.815145359
繭云宫,伍氏家廟,425527.235024137
繭云宫,青雲巖（槟城蛇庙）,419489.413253433
繭云宫,觀音寺,425067.997661616
繭云宫,寶譽堂,427938.734860844
繭云宫,城隍廟,425634.666685687
繭云宫,大伯公福德祠,425541.115509098
繭云宫,大圓佛堂,426549.181657277
繭云宫,福壽宫,428255.796948274
繭云宫,广福宫(廣福宮/觀音亭),425640.247207696
繭云宫,開山王廟,424550.442391747
繭云宫,劉關張趙廟,425441.587451699
繭云宫,六桂堂,426967.758035996
繭云宫,魯班古廟,425814.370619914
繭云宫,清龍宫,424491.03718235
繭云宫,水美宫,429571.407948397
繭云宫,極樂寺,428140.758526606
繭云宫,天公壇,428772.081281502
繭云宫,伯公廟,412976.157373965
繭云宫,福德祠,394075.474447528
繭云宫,雷方邝宗祠溯源堂,425901.692528441
繭云宫,梁氏家庙,426861.775611889
繭云宫,聖古庙,376307.370899157
繭云宫,昭惠廟,330059.807442601
繭云宫,金寶古廟,273973.691822838
繭云宫,鳳山寺,348413.072200383
繭云宫,檺林宮,348514.930877344
繭云宫, 绥靖伯庙,349772.117583056
繭云宫,垻羅（大伯公）古廟,304123.854660148
繭云宫,水月宫（观音庙）,304613.608281122
繭云宫,大覺華寺,129944.844294172
繭云宫,登彼岸,134799.068765457
繭云宫,七寶禪寺 [慈雲山],132337.978261023
繭云宫,千佛寺,132855.348523955
繭云宫,譚公仙聖廟,142557.039650247
繭云宫,天后宮,133930.348985391
繭云宫,仙四師爺宮,135103.697179037
繭云宫,中马六桂堂,133682.004018911
繭云宫,勇全殿,33157.196099377
繭云宫,保安宫,33589.7603291242
繭云宫,寶山亭,32991.1988545711
繭云宫,大伯公祠,34052.7221561275
繭云宫,觀音堂,34319.9453611529
繭云宫,廣福宫,34071.6848932252
繭云宫,湖海殿,33886.1814339352
繭云宫,華德宫,34090.6298457681
繭云宫,青雲亭,34156.1466072796
繭云宫,三寶山,32991.1988545711
繭云宫,三多廟,34052.7221561275
繭云宫,天德宫,34230.655997944
繭云宫,玉虚宫,37179.8972785873
繭云宫,千古廟 [仙四师爷],82810.710015895
繭云宫,譚公仙聖廟,84077.2213045916
繭云宫,天师爺宮,85215.192841562
繭云宫,紫竹（竺）亭,85981.3874456432
繭云宫,三聖宫,62147.7820419663
繭云宫,福顺廟,144604.531774176
繭云宫,天后宫,163621.101759806
繭云宫,慈光亭,40432.8123495556
繭云宫,靈福宫,71226.6121980169
繭云宫,天后宫,132474.166159577
繭云宫,觀音堂,182616.748720359
繭云宫,廣福廟,190374.473222764
繭云宫,天后宫,133930.348985391
繭云宫,古城堂,154260.106328079
繭云宫,廣福廟,155492.959183561
繭云宫,慶興廟,514991.194466435
繭云宫,廣福宫,407686.831429885
繭云宫,廣福宫,487547.706359116
繭云宫,聖春宮 [赤脚妈祖庙],407680.052297566
繭云宫,鎭興宮 [吉蘭丹唐人坡],429261.10150328
繭云宫,永平天保宮 (68尺濟公),64773.3614917182
繭云宫,永平天靈宮,64337.3047206244
繭云宫,永平天後宮-又稱媽祖廟,63962.2344306582
繭云宫,正福德宮,64665.3048018694
繭云宫,佛教圓滿蕯迦中心,64551.0848761648
繭云宫,永平德教會紫安閣,65301.6275264257
繭云宫,Buddhist Tzu Chi Foundation Malaysia (Johor Bahru) 慈濟,147901.83871191
繭云宫,武天宫,149541.528368649
繭云宫,弥陀之家东林寺,151112.695817569
繭云宫,圆观堂,148640.557680446
繭云宫,金刚寺,149258.582818025
繭云宫,柔佛州永平趙子龍廟,65301.6275264257
繭云宫,永平佛教會,64444.7423293397
繭云宫,善意堂 SHUNG HEE TO TEMPLE,55247.0028105395
繭云宫,法南宮,55407.6245647287
繭云宫,三合港老港腳洪仙宮 Chaah Lao Gang Jiao Hong Xian Gong,55119.7485303157
繭云宫,慈善堂,64354.6504876941
繭云宫,璧山宮 / 水尾聖娘,20303.3367584708
繭云宫,華人廟宇,20386.4554741886
繭云宫,雲峰宮 Yun Feng Gong,24329.8754054322
繭云宫,利民達八城殿,24169.39024016
繭云宫,南海廟,25021.8347449003
繭云宫,青龍亭,24628.5172344786
繭云宫,昔加末余文牙華光宮,39091.5329163668
繭云宫,青雲岩,39128.2224409319
繭云宫,"1.	(聖王廟)Sheng Wang Temple",39120.8240910824
繭云宫,昔加末大悲水九皇大帝,39947.9155334907
繭云宫,慈雲寺 （ 十八娘娘觀音廟）,40480.7640362911
繭云宫,神威鎮廟,24316.8339242079
繭云宫,排海廟,41094.4085037889
繭云宫,青雲岩廟,39120.8240910824
繭云宫,(聖王廟) Sheng Wang Temple,39120.8240910824
繭云宫,揚福宮,54647.260376041
繭云宫,善德壇行善社,152834.556726275
繭云宫,得教會濟賢善社,152934.231666781
繭云宫,城隍殿 Sin Ong Tien,152624.996223934
繭云宫,濟公廟/大爺二爺府,152411.748163966
繭云宫,廣福廟Kempas Banjaran,152857.175174309
繭云宫,濟公廟,148908.196491467
繭云宫,三神廟，天後聖母,158941.130190328
繭云宫,Sam Siang Keng 三善宮,159850.357300109
繭云宫,柔佛古廟,162488.132041452
繭云宫,淡杯天後宮,154130.907812676
繭云宫,新山聖蓮宮,161907.783968869
繭云宫,天后宮,161630.754410264
繭云宫,善和堂,161468.361763156
繭云宫,壹仟間大伯公廟,153639.96538494
繭云宫,南海宮 – 40年歷史,151414.02759027
繭云宫,天馬道場,66631.9769114988
繭云宫,普陀淨寺,64022.6975496632
繭云宫,龍安廟,51043.1842911093
繭云宫,林氏宗祠天後宮,63216.0326969863
繭云宫,媽祖廟/忠義廟/ 福興宮/城隍廟,58101.9617605225
繭云宫,建南寺 (太子爺公廟),61876.4611873867
繭云宫,覺慧禪院,62636.6746652377
繭云宫,修緣廟 Penganut Buddha Xiu Yuan,64810.8684904731
繭云宫,興義殿(五付大人)- 白馬顯神威,46819.3700528619
繭云宫,青雲寺南海觀音廟,65988.7159123366
繭云宫,南山駕雲殿,65398.0996462334
繭云宫,觀音亭,63212.9797390447
繭云宫,慈航堂,42995.394523889
繭云宫,麻坡紅橋復興宮,45458.433829329
繭云宫,玄天廟,146364.896984477
繭云宫,邊佳蘭 / 泰山宮,202965.54012113
繭云宫,觀音寺,210552.475690707
繭云宫,鳳山宮,212223.305470893
繭云宫,沈氏族廟,212850.225574326
繭云宫,夫人媽廟,212785.294845438
繭云宫,寶安宮 – 四位王府廟,212752.880952906
繭云宫,法主宮,212785.294845438
繭云宫,五灣新鳳鳳山廟,213805.358236536
繭云宫,8間廟,214859.393799306
繭云宫,譚公廟TamKungTemple,142855.987327447
繭云宫,洪仙大帝廟,146132.958524748
繭云宫,柔佛士乃濟公壇,142023.432647748
繭云宫,士乃 觀音廟 Senai Guan Yin Ting,142023.432647748
繭云宫,三清玉皇大帝,140254.850704413
繭云宫,士乃大伯公,141990.54141059
繭云宫,八寶廟 大伯公,162148.382236013
繭云宫,蓮花宮 – 大，二，三爺伯,162386.238655183
繭云宫,新山儒家慈規堂,160937.185100914
繭云宫,福德正神,160528.829649114
繭云宫,三鳳宮,160898.415954144
繭云宫,萬佛如,160528.829649114
繭云宫,列光鎮北斗宮,160854.794059089
繭云宫,天賜萬天官泰國廟,157706.86490371
繭云宫,山頂五鳳廟,157661.38904682
繭云宫,法輪精社,158133.696564949
繭云宫,星君廟,159300.275989151
繭云宫,地南阿彌陀佛蓮社,160210.319301948
繭云宫,地南奧林菩提佛教會,159351.749037722
繭云宫,萬孚天後宮,165087.87568418
繭云宫,萬孚協天宮,165229.066836169
繭云宫,法雨禪寺FA YI TEMPLE,160937.587230214
繭云宫,柔佛雙溪地南古廟,161393.858965018
繭云宫,淨業精舍 pure Karma Temple,162730.314481955
